Name,Date,Open,High,Low,Close,Adj Close,Volume
NVDA,7/30/18,63.147499,63.2075,60.68,61.032501,60.475121,34034000
NVDA,7/31/18,60.927502,61.970001,60.535,61.215,60.655949,28398800
NVDA,8/1/18,61.532501,62.09,60.9725,61.6175,61.054783,28355600
NVDA,8/2/18,60.897499,62.695,60.302502,62.654999,62.082794,26966800
NVDA,8/3/18,62.9025,63.264999,62.732498,63.025002,62.449436,21428800
NVDA,8/6/18,62.897499,63.5425,62.427502,63.5075,62.927513,20750800
NVDA,8/7/18,64,64.425003,63.73,64.237503,63.65086,25813200
NVDA,8/8/18,64.25,65.059998,63.897499,64.605003,64.014977,26210000
NVDA,8/9/18,64.785004,64.8125,64.037498,64.114998,63.529461,20428000
NVDA,8/10/18,63.287498,64.025002,63.174999,63.697498,63.115791,25639600
NVDA,8/13/18,63.785,65.25,63.767502,64.029999,63.44524,37520800
NVDA,8/14/18,65.095001,65.5,64.254997,65.357498,64.76062,46622000
NVDA,8/15/18,65.567497,65.910004,63.974998,64.769997,64.178505,59113600
NVDA,8/16/18,65.474998,65.5,63.752499,64.360001,63.772243,80126000
NVDA,8/17/18,63.235001,63.2425,60.932499,61.205002,60.646046,114318800
NVDA,8/20/18,60.794998,63.299999,59.68,61.959999,61.394154,85438800
NVDA,8/21/18,62.125,63.375,61.924999,63.330002,62.751629,67398800
NVDA,8/22/18,63,65.754997,62.965,65.705002,65.104965,74985600
NVDA,8/23/18,65.315002,67.370003,65.175003,66.709999,66.100761,72068400
NVDA,8/24/18,66.794998,68.202499,66.75,68.055,67.433495,53151200
NVDA,8/27/18,68.355003,69.724998,68.037498,68.974998,68.345078,50577600
NVDA,8/28/18,68.915001,69.144997,67.3825,68.595001,67.968559,47538400
NVDA,8/29/18,68.480003,69.875,68.269997,69.622498,69.024391,42010800
NVDA,8/30/18,69.307503,70.43,69.080002,69.452499,68.855858,34660800
NVDA,8/31/18,69.25,70.300003,69.150002,70.169998,69.567207,30659200
NVDA,9/4/18,70.037498,71.305,69.75,70.925003,70.315727,39172000
NVDA,9/5/18,70.747498,71.105003,68.787498,69.605003,69.007065,39315600
NVDA,9/6/18,69.440002,69.464996,67.847504,68.18,67.594315,32279600
NVDA,9/7/18,67.25,69.232498,66.797501,67.964996,67.381134,29542000
NVDA,9/10/18,68.192497,68.982498,67.75,68.682503,68.092476,22014000
NVDA,9/11/18,68.214996,69.099998,68.004997,68.199997,67.61412,24311200
NVDA,9/12/18,67.797501,67.995003,65.480003,67.050003,66.474007,41909200
NVDA,9/13/18,67.714996,68.75,67.540001,67.834999,67.252251,30553600
NVDA,9/14/18,68.747498,69.775002,68.375,69.107498,68.51384,38693600
NVDA,9/17/18,68.849998,69.345001,68.287498,68.482498,67.894211,20552800
NVDA,9/18/18,68.522499,69.559998,67.6875,67.754997,67.172958,29952000
NVDA,9/19/18,67.567497,68.175003,67.0625,67.995003,67.410896,22486000
NVDA,9/20/18,66.762497,67.190002,66.025002,66.57,65.998131,43058400
NVDA,9/21/18,66.690002,67.150002,65.527496,65.862503,65.296707,43512800
NVDA,9/24/18,65.550003,66.459999,64.669998,66.425003,65.854385,29391200
NVDA,9/25/18,67.092499,67.355003,66.227501,67.102501,66.526054,28038800
NVDA,9/26/18,67.152496,67.559998,66.57,66.730003,66.156761,26854800
NVDA,9/27/18,67.084999,67.300003,66.532501,66.849998,66.275719,21442800
NVDA,9/28/18,68.182503,70.480003,67.900002,70.254997,69.651482,70939600
NVDA,10/1/18,71.040001,73.014999,70.650002,72.339996,71.718552,62206000
NVDA,10/2/18,72.0625,73.190002,71.394997,71.620003,71.004761,38396400
NVDA,10/3/18,72.330002,72.404999,70.6325,71.682503,71.066704,32055200
NVDA,10/4/18,71.317497,71.5625,69.044998,69.822502,69.222702,39122000
NVDA,10/5/18,69.572502,70.199997,66.885002,67.464996,66.885437,42663600
NVDA,10/8/18,66.625,67.790001,65.019997,66.442497,65.871719,40861200
NVDA,10/9/18,66.235001,67.190002,65.699997,66.385002,65.81472,27350000
NVDA,10/10/18,65.315002,65.777496,61.400002,61.422501,60.894844,68494000
NVDA,10/11/18,60.5425,61.889999,58.564999,58.782501,58.277538,72543600
NVDA,10/12/18,61.377499,62.384998,59.912498,61.634998,61.105537,60823600
NVDA,10/15/18,61.5,61.5,58.834999,58.845001,58.339497,44976000
NVDA,10/16/18,59.982498,61.57,59.485001,61.4575,60.929546,40871200
NVDA,10/17/18,62.084999,62.470001,60.27,60.764999,60.242989,32966800
